2024-08-05 14:40:41+00,Hydatiusa,"LINESTRING(-8736.45 -3795.39,-8767.35 -3744.46)",6,3,28.8066,0
2024-08-05 14:40:41+00,Urtsuaa,"LINESTRING(-12983.4 3069.01,-13010.2 3096.05)",4,1,29.0459,0
2024-08-05 14:40:41+00,Illaria,"LINESTRING(-9961.25 -4739.95,-9929.92 -4780.17)",8,7,7.32,0
2024-08-05 14:40:41+00,Judbert,"LINESTRING(-10815.4 -6876.38,-10778.4 -6912.62)",6,11,30.0678,0
2024-08-05 14:40:41+00,Alcherb,"LINESTRING(-13573.8 3023.51,-13535.4 3057.65)",1,2,20.6541,0
2024-08-05 14:40:41+00,Wubckec,"LINESTRING(647.144 -3759.05,598.327 -3733.17)",3,3,29.2435,0
2024-08-05 14:40:42+00,Lallya,"LINESTRING(-13841.2 2558.98,-13883.1 2536.45)",1,1,24.2454,0
2024-08-05 14:40:42+00,Thurstan,"LINESTRING(2930.01 -5421.91,2942.64 -5375.3)",4,1,27.0977,0
2024-08-05 14:40:42+00,Purnelleb,"LINESTRING(-834.087 -9052.54,-835.275 -9063.83)",3,3,24.0834,0
2024-08-05 14:40:42+00,Mirialdb,"LINESTRING(783.29 -3792.26,824.974 -3757.8)",4,3,21.3154,0
2024-08-05 14:40:42+00,Aleaumea,"LINESTRING(-8894.26 -2242.26,-8867.57 -2219.4)",6,7,19.2488,0
2024-08-05 14:40:42+00,Dieterb,"LINESTRING(-9220.5 -2311.4,-9275.62 -2303.18)",5,1,30.1421,0
2024-08-05 14:40:42+00,Arbellb,"LINESTRING(-715.4 -8862.59,-758.108 -8871.32)",1,2,26.7917,0
2024-08-05 14:40:42+00,Stratonicec,"LINESTRING(-44.7575 -9457.07,-19.8872 -9413.28)",3,1,9.77692,0
2024-08-05 14:40:42+00,Pypaa,"LINESTRING(-824.911 -9006.05,-834.485 -9046.43)",1,2,21.7736,0
2024-08-05 14:40:42+00,Dunwar,"LINESTRING(-651.848 -8868.07,-652.416 -8856.8)",1,1,29.1234,0
2024-08-05 14:40:42+00,Asopusa,"LINESTRING(-13997.6 2098.68,-13957.8 2059.52)",4,3,22.0432,0
2024-08-05 14:40:42+00,Ababiliad,"LINESTRING(-655.311 -5163.83,-681.517 -5160.83)",4,11,30.2925,0
2024-08-05 14:40:42+00,Hermangild,"LINESTRING(-15927 6344.8,-15972 6347.1)",4,11,30.3417,0
2024-08-05 14:40:42+00,Ascelynb,"LINESTRING(-14627.6 6172.82,-14636.4 6124.29)",4,3,8.49167,0
2024-08-05 14:40:42+00,Leovigild,"LINESTRING(-691.984 3023.75,-686.118 3024.12)",5,9,21.0269,0
2024-08-05 14:40:43+00,Alviuaa,"LINESTRING(-470.278 -14482,-435.183 -14460.8)",8,4,30.7189,0
2024-08-05 14:40:43+00,Pixodarus,"LINESTRING(-14132.3 669.7,-14138.2 725.393)",6,3,27.4939,0
2024-08-05 14:40:43+00,Artazostrac,"LINESTRING(-9373.97 -4314.63,-9411.95 -4354.69)",2,1,30.1126,0
2024-08-05 14:40:43+00,Hedlefb,"LINESTRING(200.696 -11571.2,148.844 -11578.6)",8,4,5.48357,0
2024-08-05 14:40:43+00,Darklisb,"LINESTRING(-223.42 -10341.5,-226.681 -10343.4)",4,11,30.5306,0
2024-08-05 14:40:43+00,Joel,"LINESTRING(-12964.4 3113.01,-13003.8 3138.88)",4,11,29.2506,0
2024-08-05 14:40:43+00,Dunwar,"LINESTRING(-652.639 -8859.09,-613.293 -8824.75)",1,1,29.1234,0
2024-08-05 14:40:43+00,Hildegundc,"LINESTRING(849.345 -3755.34,799.31 -3760.14)",3,2,24.1719,0
2024-08-05 14:40:43+00,Esmonda,"LINESTRING(-13944.4 2736.56,-13891.2 2759.46)",1,1,25.1112,0
2024-08-05 14:40:43+00,Actor,"LINESTRING(611.516 -5224.97,560.617 -5236.72)",7,9,31.6701,0
2024-08-05 14:40:43+00,Leovigild,"LINESTRING(-686.118 3024.12,-688.17 3014.94)",5,9,21.0269,0
2024-08-05 14:40:43+00,Barbot,"LINESTRING(-414.856 -9285.27,-388.435 -9327.58)",1,1,18.9543,0
2024-08-05 14:40:43+00,Minicea,"LINESTRING(-607.914 -8853.48,-607.468 -8893.81)",1,5,25.3828,0
2024-08-05 14:40:43+00,Annesa,"LINESTRING(-328.749 1025.91,-348.634 1068.08)",5,5,30.1914,0
2024-08-05 14:40:44+00,Merops,"LINESTRING(-1450.66 -11203.3,-1454.6 -11161)",1,2,26.0682,0
2024-08-05 14:40:44+00,Anneisb,"LINESTRING(-13356.9 -42.8982,-13388.2 -3.62354)",6,11,30.1024,0
2024-08-05 14:40:44+00,Thiudimir,"LINESTRING(-13681.9 3149.99,-13637.8 3188.83)",4,3,29.2064,0
2024-08-05 14:40:44+00,Wybirc,"LINESTRING(-196.628 1689.95,-201.791 1723.49)",5,9,12.911,0
2024-08-05 14:40:44+00,Vanora,"LINESTRING(-761.508 -8882.72,-724.716 -8850.11)",1,2,21.0256,0
2024-08-05 14:40:44+00,Goduineb,"LINESTRING(-1184.28 -10646.6,-1233.12 -10637.8)",1,2,27.3245,0
2024-08-05 14:40:44+00,Aripert,"LINESTRING(-10039.6 -4670.31,-10022.5 -4683.02)",4,4,2.26667,0
2024-08-05 14:40:44+00,Hacon,"LINESTRING(-8811.9 -2232.5,-8810.09 -2200.7)",8,4,17.5745,0
2024-08-05 14:40:44+00,Bonneb,"LINESTRING(17873.6 -5866.22,17863.7 -5911.85)",4,1,5.09143,0
2024-08-05 14:40:44+00,Dominixea,"LINESTRING(-442.103 -9264.07,-421.239 -9301.42)",1,4,15.4151,0
2024-08-05 14:40:44+00,Clementinac,"LINESTRING(-617.005 -9812.11,-613.904 -9821.14)",3,2,18.2947,0
2024-08-05 14:40:44+00,Lutisse,"LINESTRING(-842.991 -8792.47,-848.136 -8762.4)",3,3,17.442,0
2024-08-05 14:40:44+00,Oroitzec,"LINESTRING(-16184 5988.65,-16156 5950.42)",4,11,12.0326,0
