Aganbolda,"LINESTRING(-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181,-13455 181)",0.0,3,5,0
Euric,"LINESTRING(512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674,512 -674)",0.0,8,7,0
Menborch,"LINESTRING(-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548,-14399 -10548)",0.0,1,9,0
Elwisiaa,"LINESTRING(233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522,233 -5522)",0.5,4,11,0
Bixentea,"LINESTRING(-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885,-674 -8885)",5.0,1,1,0
Xanthea,"LINESTRING(3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202,3021 -6202)",0.0,3,2,0
Angareta,"LINESTRING(1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552,1168 -6552)",4.1,3,3,0
Anthusa,"LINESTRING(-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005,-847 -9005)",1.9,4,4,0
Anaxis,"LINESTRING(2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504)",0.0,5,5,0
Anacharsis,"LINESTRING(-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350,-164 -12350)",1.0,6,7,0
Niketas,"LINESTRING(-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725,-13177 1725)",0.0,7,8,0
Hubelet,"LINESTRING(1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366,1056 -7366)",0.0,7,9,0
Maleos,"LINESTRING(1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521,1185 -6521)",4.3,4,11,0
Clotradaa,"LINESTRING(-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538,-222 1538)",0.5,5,1,0
Grefina,"LINESTRING(1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710,1253 -3710)",0.0,3,2,0
Aristophane,"LINESTRING(2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504,2190 -7504)",0.0,2,3,0
Bertrada,"LINESTRING(-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653,-9111 -2653)",5.1,8,4,0
Mabillae,"LINESTRING(-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470,-16706 -5470)",2.2,8,5,0
Bessi,"LINESTRING(-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070,-11779 -6070)",3.1,8,7,0
